 Mean of the integrated profile, Standard deviation of the integrated profile, Skewness of the integrated profile, Mean of the DM-SNR curve, Excess kurtosis of the DM-SNR curve, Skewness of the DM-SNR curve,target_class
105.5078125,47.69728702,0.018627137,1.83277592,10.53236966,122.6056314,0
46.015625,30.47565226,19.49501343,24.8319398,2.507846989,5.088718665,1
115.5546875,42.52312029,0.482593127,1.989130435,10.55263169,0,0
93.8125,45.34154242,0.745218331,0.621237458,19.92312867,0,0
147.5234375,48.56422372,-0.232426175,4.371237458,7.445544175,59.95388104,0
88.203125,40.66274388,1.666974916,1.084448161,14.18521436,218.1495081,0
32.0390625,29.7771416,31.39435415,30.32608696,2.203174346,4.210192528,1
103.5078125,44.17330856,0.486339752,1.956521739,10.41670501,146.118954,0
73.6328125,35.46121805,4.161082483,2.099498328,10.01359091,140.8941513,0
112.296875,47.98345408,0.168599411,0.962374582,15.15210742,269.7334431,1
106.546875,45.12895747,0.436072027,2.453177258,8.838838303,95.15095401,0
104.6015625,39.89093331,1.072024987,9.506688963,4.332506638,18.96933291,0
98.390625,38.09060628,1.328352909,2.64632107,8.322596611,90.98396033,0
113.765625,48.30251099,0.136884629,2.847826087,9.441936144,102.5185698,0
88.921875,41.31464809,0.923327947,3.22909699,7.945836773,65.59594432,0
88.984375,40.97140473,1.56231796,2.397157191,8.69239879,95.55543287,0
130.640625,51.87285152,0.177933896,9.852842809,3.869401307,14.88369163,0
99.109375,43.22691479,0.71521169,0.81270903,16.51389361,308.0241484,0
116.3203125,48.17593629,0.154443068,1.947324415,10.48291516,115.5174945,0
108.75,49.95232102,-0.380543838,1.663043478,11.33026158,142.8284114,0
30.8671875,29.94588116,32.67567927,24.15635452,2.55538357,6.692879465,1
133.875,46.57755629,0.079372254,1.615384615,12.05445637,200.4614736,0
116.78125,50.08897357,0.170855706,2.693979933,8.459378613,86.67440979,0
142.046875,49.81290925,-0.08429145,1.461538462,12.10503268,163.728928,0
102.34375,47.42320066,0.826948055,1.304347826,12.6738756,167.2716559,0
107.3125,48.05851739,-0.356210215,14.45150502,3.263462553,9.211920737,0
106.0390625,51.2133104,-0.02198989,3.47826087,7.48864697,69.34470847,0
119.5,51.23582121,-0.377898936,0.893812709,15.79138398,300.4737341,0
80.828125,43.36060809,1.312256029,2.510869565,8.16212387,80.32538682,0
68.90625,50.1353539,3.891114308,75.96655518,0.694073696,-0.785507585,1
69.53125,38.36704671,2.749048024,2.29264214,10.20563253,109.4594088,0
128.7734375,51.19665133,-0.104736501,6.193979933,5.625852433,32.67753762,0
113.4609375,46.43340365,0.010177545,3.384615385,8.475565563,79.88456948,0
107.03125,46.94227464,0.227419037,1.155518395,14.85508704,259.7123899,0
120.7265625,52.09257307,-0.015164773,4.423913043,6.67330109,47.98170621,0
133.046875,56.22775385,-0.670306976,2.890468227,8.882722671,93.89154139,0
129.859375,47.69544239,0.034482669,2.982441472,8.287479327,90.48175556,0
93.8671875,42.96680606,1.010726324,6.619565217,5.372288155,31.27245309,0
87.7421875,39.16636114,1.934860072,5.512541806,5.811543823,35.09681593,0
71.78125,33.99079322,5.057366508,2.47993311,9.96680916,114.9804969,0
121.15625,47.20276036,0.480364736,1.782608696,11.04035422,155.4962355,0
106.9375,54.51802311,0.0708385,24.21655518,2.45236426,4.601263057,1
94.1328125,42.49896526,0.987155434,1.920568562,10.78000837,0,0
144.390625,45.42855558,0.210862882,173.3319398,-2.080733669,3.392648667,0
106.296875,43.87239297,0.42491219,2.342809365,8.963119458,97.96824473,0
132.5078125,52.64963736,-0.134680812,5.893812709,5.385444914,29.50719002,0
117.390625,47.24821994,0.120427217,2.47993311,9.064563997,87.69779216,0
127.0703125,50.32133984,-0.47417834,2.786789298,8.551931977,0,0
105.25,47.67910313,-0.366651687,3.827759197,6.480534447,46.51900424,0
111.5546875,43.97083703,1.244277517,5.049331104,6.079427668,37.03251195,0
93.46875,48.12255473,0.685985998,1.79180602,11.35345234,182.5653718,0
130.1015625,53.10570824,-0.580704988,31.78344482,1.712848849,1.215775279,0
25.828125,29.67930397,48.16864374,72.12541806,0.988847761,0.136513894,1
63.6015625,38.50717057,6.779405708,36.20234114,1.649390041,1.558690262,1
97.34375,53.9472308,-0.179131975,3.730769231,7.016073444,53.65912908,0
99.9453125,50.317012,-0.016124384,3.740802676,6.914158071,49.64590164,0
113.25,49.8287693,0.084225128,2.450668896,9.948781371,129.6232217,0
104.328125,48.99650966,0.177783742,3.259197324,7.495999833,67.71554901,0
99.5234375,38.97173752,1.4110798,97.9590301,-0.262430376,-1.839755562,0
144.9296875,44.39562612,0.410446697,9.422240803,4.05963374,15.66484865,0
118.546875,44.15842561,0.553713923,1.116220736,14.43643426,252.1946947,0
120.3125,45.74876194,0.077751493,1.684782609,11.06860893,129.2479671,0
126.3984375,60.41824795,-0.814893479,66.54765886,0.750702317,-1.037197008,0
124.3515625,47.19202625,-0.232644462,2.484949833,9.246777946,88.79233462,0
114.703125,51.5197716,-0.20111297,2.172240803,11.03654038,145.2176233,0
92.9375,37.08978759,1.613604396,2.493311037,9.263298677,95.53395626,0
105.2265625,48.48005628,0.178533721,2.142976589,10.12776186,0,0
81.140625,37.97896918,2.877375403,3.966555184,7.075515768,57.99780443,0
104.546875,51.51378144,0.072167116,2.868729097,8.323439778,87.51987032,0
124.65625,47.67770009,0.393275834,1.902173913,9.874098407,115.5710287,0
142.578125,53.02411146,-0.234977597,6.321906355,5.443827355,30.31643521,0
102.3203125,45.57410408,0.379147593,4.402173913,6.377098143,47.25639647,0
119.0859375,48.97464704,-0.183858076,2.137123746,10.91773252,184.0555864,0
109.4375,53.10348829,-0.287957888,1.964046823,10.71939289,127.1721509,0
117.21875,48.21386884,-0.317362848,3.033444816,8.511815093,85.41108657,0
14.3359375,31.94728992,35.30350776,23.03093645,2.522333773,6.252608495,1
36.03125,33.43252007,21.2237428,30.01588629,2.134946094,4.008527087,1
130.796875,38.32149352,1.090589617,1.670568562,11.02451439,149.5824355,0
113.03125,44.40649191,0.491882855,3.434782609,7.372283346,70.18123802,0
125.0390625,53.72388935,-0.515057675,1.991638796,10.90710802,172.6087021,0
118.515625,49.28329845,-0.227667575,4.931438127,6.583810776,47.28076829,0
45.546875,57.13947565,3.647239022,7.132107023,5.512261065,31.21090444,1
96.9375,47.02837408,0.426096869,3.185618729,7.360214327,68.45837754,0
128.4921875,47.37005187,-0.04590797,2.297658863,8.984462673,91.29148526,0
95.515625,54.56088691,0.654600589,61.63712375,0.853404387,-0.756714844,1
88.4375,35.30420257,2.547754085,2.371237458,9.13150326,116.9551338,0
110.1875,44.2141009,0.652375482,2.83361204,8.848177795,91.29704808,0
126.84375,42.96045374,0.239722754,4.516722408,6.43888847,42.89429881,0
111.09375,47.34108903,0.471339022,2.386287625,9.327098427,103.545876,0
149.28125,46.91630472,0.192253254,3.196488294,8.512896924,81.83737473,0
64.546875,36.35842822,6.096537099,28.9632107,2.170907045,3.267392909,1
123.953125,50.79998452,-0.280412999,97.4590301,-0.008375221,-1.939238369,0
136.1015625,44.08866065,0.015481336,9.903010033,4.160176446,16.58034372,0
127.8515625,44.83495599,0.61808566,9.893812709,3.983229575,15.36590039,0
109.7890625,41.56539508,0.922094534,2.822742475,8.33755699,95.46203677,0
102.59375,43.24791135,0.641341243,0.81270903,17.82789929,383.7710801,0
135.4609375,47.04550695,-0.069042543,2.628762542,8.782236612,102.1982273,0
107.1484375,48.90761218,-0.128622645,1.051003344,17.76109587,405.8298591,0
110.078125,50.8617319,-0.352484187,1.717391304,11.12196379,156.2184695,0
98.90625,42.20678957,1.342715138,1.425585284,13.84143164,234.8953866,0
121.5859375,43.33905704,0.250667492,1.581939799,11.96790728,180.915226,0
99.390625,38.87283643,1.35293587,1.508361204,11.27690956,160.1012848,0
117.8828125,48.48769514,-0.157954396,1.976588629,10.45333163,131.1554505,0
125.484375,51.59093676,-0.245697203,1.35367893,11.98346026,176.9341583,0
110.2265625,39.06169296,1.590113963,2.513377926,8.520990655,85.42592747,1
116.0234375,53.33655888,-0.287807915,2.002508361,9.777959175,121.9626347,0
119.53125,56.39175714,-0.771909347,124.0869565,-0.041571373,-1.572996068,0
115.109375,55.48342016,-0.369576455,3.547658863,7.564234732,61.0067312,0
101.1796875,47.44922181,0.871647087,0.471571906,21.85926848,0,0
103.453125,42.2950683,1.014021075,8.614548495,4.353402537,0,0
62.15625,38.48628764,9.167445715,4.787625418,6.166882567,0,1
112.8984375,55.3714502,-0.420448892,26.65886288,2.078405219,2.565587521,0
87.6328125,46.06464057,1.155972565,1.080267559,15.52139366,298.9127643,0
108.0703125,42.09794821,0.423678316,2.466555184,9.233150198,99.71082657,0
104.5625,46.22664106,0.370896778,0.948160535,15.25125542,250.1172532,0
85.15625,34.3535018,3.490962797,0.915551839,15.86679517,288.4416633,0
107.7421875,44.62574336,0.627738904,4.581939799,6.402914715,43.10556103,0
118.9609375,43.80664232,0.171379041,1.745819398,11.56290603,157.8653845,0
32.578125,34.9480886,26.96476274,63.17558528,1.050026688,0.620313942,1
117.2734375,40.9539976,0.796802957,2.245819398,10.12709773,132.1619633,0
91.84375,45.53114276,0.855244093,3.605351171,8.174975516,74.8198045,0
107.59375,35.17954784,1.967945091,1.032608696,15.28331825,257.5365921,0
177.828125,60.9415844,1.096860063,158.388796,-1.081330034,-0.161246075,0
131.140625,50.26161781,-0.089555567,2.788461538,8.405956293,77.0258779,0
89.7890625,40.45322383,1.222230548,3.373745819,7.253275992,56.06917559,0
15.6171875,42.25335066,15.77168727,101.5827759,0.334481081,-0.55237967,1
108.3125,51.48114795,-0.346052694,2.397993311,10.19742345,119.1955098,0
122.8046875,49.59902636,0.000149002,1.057692308,14.31090346,237.8058842,0
126.765625,50.60223012,-0.021403026,3.52006689,7.119705975,54.90326858,0
139.734375,48.17699859,-0.122919869,110.8586957,-0.897295829,-1.007375397,0
112.6328125,50.5131281,-0.239210469,1.91722408,10.54727522,141.1546448,0
85.9140625,36.57185294,2.348462145,3.33361204,7.579613576,59.3478213,0
106.0234375,59.07284497,-0.569587069,2.578595318,8.907756477,105.6262002,0
138.46875,49.15837567,-0.339977714,1.586120401,12.24462186,192.2444591,0
71.984375,79.08440748,-0.5356664,176.0150502,-1.081765182,0.377426241,1
109.0234375,49.7646751,-0.048914421,3.862876254,7.190906579,55.80626846,0
110.0546875,53.85140269,-0.321089014,0.97826087,18.49875055,441.916017,0
109.6953125,43.31435937,0.474776011,1.858695652,10.63703847,130.1851426,0
141.859375,46.3200035,0.245030315,1.91722408,10.75663733,150.7287128,0
120.609375,51.46118598,-0.136804587,2.880434783,8.091409804,80.0428419,0
103.4453125,50.02683789,0.1142111,2.718227425,9.728596083,112.2838944,0
109.765625,47.89824572,-0.393822915,1.2909699,13.10583628,223.9281939,0
108.9375,50.04150621,-0.081059164,5.87458194,6.443354577,43.60308767,0
150.9375,44.19837207,0.001463382,2.828595318,7.746218739,85.58044622,0
136.3046875,54.60448107,-0.347696242,2.642140468,8.462307371,82.08973273,0
113.2890625,56.83462198,-0.476919913,2.906354515,7.983331395,85.48810612,0
156.28125,44.19168783,0.434253817,1.877926421,10.43919268,122.4311418,0
86.5625,44.29689429,1.693739999,3.525919732,7.119433354,57.0856296,0
104.84375,39.14505027,1.520096415,1.801839465,10.35630567,117.6674448,0
154.671875,40.22244969,0.851056564,1.93729097,9.644130269,108.2741706,0
122.8828125,53.87915023,-0.182256957,5.162207358,5.469287134,32.14838224,0
121.6953125,46.74006555,0.394200116,2.821906355,8.883730932,90.02949437,0
39.8359375,27.79157284,29.42812768,12.80852843,3.668395685,15.30073457,1
84.8828125,36.87576717,2.518144142,1.52173913,12.56871346,178.0556245,0
95.8984375,56.00318627,0.431099098,172.3988294,-1.145374229,0.266740316,1
52.40625,40.19395117,6.49791972,109.9297659,0.030024886,-1.883764863,0
136.4140625,44.89180175,0.513012191,2.801003344,9.21060631,110.3234872,0
112.6328125,52.33394439,0.023183551,2.45819398,9.009352311,117.5178556,0
94.21875,34.62227821,2.800054868,2.695652174,8.977254742,91.15949771,0
109.484375,40.29228842,1.04721974,1.198160535,13.77106587,225.5106589,0
122.078125,51.45274066,-0.510494207,2.223244147,9.882908775,101.9694234,0
98.5078125,56.73361494,-0.189844214,18.49414716,2.6533217,5.555894638,0
121.8828125,53.04267461,-0.282219034,2.116220736,8.947602793,91.01176155,0
100.8515625,51.74352161,-0.011240741,2.841137124,8.302241891,71.58436903,0
116.109375,48.80865612,-0.181011318,2.119565217,10.04035203,141.3300804,0
126.0078125,44.94918939,0.132823192,3.982441472,7.132614712,57.82992328,0
90.9375,37.61518767,1.97729595,6.342809365,5.311738184,28.04288386,0
102.140625,42.05163017,0.847486322,10.13043478,3.957685477,15.59669288,0
99.578125,47.05293053,0.31714113,2.623745819,9.334983515,100.9733446,0
125.5703125,45.1982929,0.419668665,1.132107023,13.5459191,190.2397344,0
119.3984375,46.60528066,0.316311743,3.607023411,6.552048689,52.4212605,0
114.4296875,47.09509721,0.21146549,1.996655518,10.17125493,110.6321344,0
108.7265625,47.63266258,0.171056616,2.347826087,10.35657325,137.7330853,0
120.3671875,43.77282817,0.324665797,1.851170569,10.08647922,116.5501448,0
86.125,44.02485094,0.840885251,3.825250836,6.577292249,48.22344464,0
138.5625,59.81870396,-0.643032821,9.247491639,3.797720003,13.92223407,0
132.8515625,48.68586965,-0.284326097,2.039297659,10.81642082,167.5095613,0
134.8671875,53.09769461,-0.430801855,10.08528428,3.718413623,13.15160818,0
119.4921875,47.81033428,-0.258440369,3.945652174,6.971950325,51.23269361,0
153.265625,51.59600947,-0.060225294,2.224080268,9.98327973,125.8547021,0
103.9140625,48.56632503,-0.197320215,4.753344482,5.585466179,35.09955053,0
158.40625,44.20061466,0.602676501,119.9673913,-0.403837482,0,0
125.40625,58.12640287,-0.627204407,2.997491639,8.210744754,85.32877661,0
102.5078125,52.27586024,-0.246134665,1.836956522,10.36094042,132.380004,0
123.9765625,46.75258429,-0.388838792,1.432274247,12.42989497,178.5652611,0
19.4140625,46.19109887,13.04605745,96.02842809,0.610825109,-0.194554797,1
35.859375,30.01346947,34.29799837,87.69648829,0.473213253,-1.090533639,1
112.0625,48.91762048,0.27264303,2.806020067,8.257275887,73.27684936,0
74.4921875,36.70830885,3.40705721,0.45819398,23.07772417,581.6187764,0
139.75,56.00013951,-0.373647232,1.392140468,13.10147349,209.9568599,0
25.296875,36.54243239,23.01570144,108.4540134,0.07616606,0,1
147.3515625,56.18379296,-0.375884674,28.22491639,1.740970967,1.549961487,0
128.2109375,53.81270359,-0.369825844,1.222408027,14.37083175,263.3462628,0
121.7890625,57.63362901,-0.629299377,6.518394649,5.512614094,31.14464539,0
103.46875,48.57998197,0.104614248,1.994147157,10.9199048,171.4827971,0
101.4453125,46.84028858,0.653293647,2.81187291,9.401738068,96.89040987,0
64.75,37.355346,9.75913666,33.52006689,1.852955233,2.402569575,1
114.7578125,42.15665467,0.897907427,2.703177258,9.240568738,104.1146763,0
114.0234375,43.03495397,0.296965985,1.879598662,10.98832808,175.5299474,0
96.109375,40.51084623,1.05858697,1.983277592,10.62115941,136.2759366,0
121.234375,47.16369174,0.309261814,1.658026756,11.54949073,141.0991291,0
130.8828125,50.0304003,-0.114636095,4.218227425,6.473638897,46.13426966,0
134.40625,50.15685358,0.033345757,6.665551839,5.661206715,32.73440967,0
116.0078125,31.4837498,3.10237252,4.201505017,6.450990923,41.88590782,0
91.3046875,41.27680163,1.156263942,1.143812709,15.12386369,274.9403935,0
110.6640625,48.61556421,0.397928631,1.119565217,15.18640627,294.9201696,0
110.453125,44.35120125,0.113577003,7.231605351,4.834603541,23.13872512,0
11.8203125,37.25826955,28.65597499,146.7257525,-0.29078496,-1.219306736,1
89.4375,40.02045375,1.544752713,3.816053512,7.099364132,0,0
120.7890625,51.63841417,-0.400269432,0.900501672,16.07710739,262.6151069,0
108.890625,42.03462754,0.560593908,2.086120401,10.34199721,140.7433209,0
136.0078125,52.99741976,-0.413871851,2.725752508,8.590834061,95.44352046,0
134.921875,57.05351235,-0.270425257,1.610367893,12.41775819,169.5687177,0
89.953125,37.63846507,2.237279542,1.612876254,10.77358077,130.5584892,0
31.578125,43.34303746,13.25024776,75.03010033,0.634230044,-0.405640647,1
122.5546875,49.48560532,0.323060902,16.409699,2.945244189,8.297091784,0
29.40625,37.29096688,13.48457498,55.07274247,1.072309676,0.105186717,1
28.6171875,30.30164009,31.06962963,144.6471572,-0.074598737,-0.321840815,1
93.203125,34.51683452,2.744259189,2.740802676,8.521283362,94.26336814,0
103.421875,46.06188252,0.1733036,3.386287625,7.47849927,0,0
83.796875,47.155885,1.775732068,4.015886288,6.826006627,47.3489791,0
137.2578125,45.23881873,0.445355945,1.801003344,10.30261755,136.7184288,0
136.6484375,53.5799038,-0.104561844,2.760033445,8.844939371,97.94661519,0
126.96875,47.51084375,0.34335902,3.337792642,7.302965004,62.04767531,0
77.1796875,36.88843687,2.970313093,0.456521739,24.45768569,670.2778544,0
98.2890625,43.90226225,1.097664088,2.56270903,9.72517806,105.4423705,0
94.2421875,43.24597996,0.879412009,1.094481605,14.25660616,228.8612671,0
101.6640625,36.01763399,1.755776558,0.806020067,18.18678619,413.3002309,0
84.1328125,38.68247566,1.702406616,1.510033445,11.68180135,154.333193,0
81.0703125,36.07374902,3.042414426,2.358695652,9.174431288,118.2619458,0
109.0546875,41.90601624,1.507019744,4.405518395,6.344100405,0,0
127.984375,51.2629533,-0.233134286,11.52173913,3.507311338,11.3756688,0
111.4921875,37.79405461,1.241506918,0.905518395,16.46840703,325.1141341,0
118.171875,51.44598341,-0.111060281,2.06270903,10.03194726,112.3147156,0
105.34375,39.81626503,0.861734063,0.966555184,15.76844784,296.103863,0
115.390625,57.53181652,-0.617322984,7.144648829,4.938226961,25.10704484,0
103.2734375,50.10796388,-0.036102282,2.203177258,9.344542016,99.69196882,0
9.046875,32.25626378,35.55460905,106.0869565,0.582263293,-0.475073707,1
25.8828125,38.00670605,21.45892946,85.52508361,0.778190103,0.460438719,1
141.515625,50.8865135,-0.492352512,4.030936455,6.942198417,50.65557868,0
131.5546875,51.60877599,-0.291400161,1.714882943,12.10783932,165.7241433,0
98.953125,43.50823546,1.345104995,9.718227425,4.536444835,20.11474881,0
119.8359375,42.50161345,1.224737194,2.372909699,8.64279169,85.0961867,0
89.0546875,43.84388295,1.177780035,2.006688963,10.95409368,160.6677306,1
146.078125,49.15212505,-0.240519361,2.405518395,8.612183739,82.88651921,0
115.2890625,44.10714092,0.308754368,3.031772575,8.545544297,89.09731327,0
113.625,54.08081337,-0.382697031,3.069397993,7.768444324,69.89615245,0
